id,order_time,count,bus_id,actual_pay,actual_gain,status,pickup_node,dropoff_node
96,2023-12-18T06:33:00.0,1,-1,-1,1.3741243399999998,-1,34,17
97,2023-12-18T06:33:00.0,1,-1,-1,2.9942809200000005,-1,22,50
98,2023-12-18T06:33:00.0,1,-1,-1,5.050677660000001,-1,60,50
99,2023-12-18T06:33:00.0,1,-1,-1,3.651929799999999,-1,59,55
100,2023-12-18T06:33:00.0,1,-1,-1,1.33559634,-1,15,1
101,2023-12-18T06:34:00.0,1,-1,-1,1.44104352,-1,21,22
102,2023-12-18T06:34:00.0,1,-1,-1,1.60053482,-1,37,1
103,2023-12-18T06:34:00.0,1,-1,-1,1.6920078600000001,-1,33,59
104,2023-12-18T06:34:00.0,1,-1,-1,1.6127399400000002,-1,5,31
105,2023-12-18T06:34:00.0,1,-1,-1,3.11319312,-1,50,30
106,2023-12-18T06:34:00.0,1,-1,-1,4.09688778,-1,56,59
107,2023-12-18T06:34:00.0,1,-1,-1,2.2627287999999997,-1,31,57
108,2023-12-18T06:34:00.0,1,-1,-1,2.9703307800000003,-1,30,51
109,2023-12-18T06:34:00.0,1,-1,-1,4.756791580000002,-1,61,51
110,2023-12-18T06:34:00.0,1,-1,-1,1.7396681999999997,-1,40,16
111,2023-12-18T06:34:00.0,1,-1,-1,3.3706229400000005,-1,5,62
112,2023-12-18T06:34:00.0,1,-1,-1,4.907857460000001,-1,60,51
113,2023-12-18T06:34:00.0,1,-1,-1,3.20422412,-1,63,8
114,2023-12-18T06:34:00.0,1,-1,-1,2.1749219399999995,-1,26,50
115,2023-12-18T06:34:00.0,1,-1,-1,1.9292586399999998,-1,44,34
116,2023-12-18T06:34:00.0,1,-1,-1,1.8160800600000002,-1,3,32
117,2023-12-18T06:34:00.0,2,-1,-1,1.19158934,-1,47,44
118,2023-12-18T06:34:00.0,2,-1,-1,1.56043302,-1,23,4
119,2023-12-18T06:34:00.0,1,-1,-1,3.1436482999999997,-1,33,41
120,2023-12-18T06:34:00.0,1,-1,-1,2.91771942,-1,11,13
121,2023-12-18T06:34:00.0,1,-1,-1,1.8426411600000001,-1,11,1
122,2023-12-18T06:34:00.0,1,-1,-1,4.38678948,-1,52,28
123,2023-12-18T06:35:00.0,1,-1,-1,1.30076462,-1,27,48
124,2023-12-18T06:35:00.0,1,-1,-1,2.2430347999999998,-1,63,21
125,2023-12-18T06:35:00.0,1,-1,-1,2.48333256,-1,65,43
126,2023-12-18T06:35:00.0,1,-1,-1,4.16517952,-1,18,28
127,2023-12-18T06:35:00.0,1,-1,-1,2.1898816400000003,-1,25,11
128,2023-12-18T06:35:00.0,1,-1,-1,1.5913182000000001,-1,35,33
129,2023-12-18T06:35:00.0,2,-1,-1,1.20020396,-1,3,4
130,2023-12-18T06:35:00.0,1,-1,-1,3.5219949800000006,-1,12,34
131,2023-12-18T06:35:00.0,2,-1,-1,1.8770600800000001,-1,7,1
132,2023-12-18T06:35:00.0,1,-1,-1,3.3694911800000003,-1,41,28
133,2023-12-18T06:35:00.0,1,-1,-1,2.21680652,-1,31,29
134,2023-12-18T06:35:00.0,1,-1,-1,1.866501,-1,44,3
135,2023-12-18T06:35:00.0,1,-1,-1,1.6888327400000003,-1,51,56
136,2023-12-18T06:35:00.0,1,-1,-1,2.3759589799999996,-1,38,45
137,2023-12-18T06:35:00.0,1,-1,-1,1.70440304,-1,54,34
138,2023-12-18T06:35:00.0,1,-1,-1,2.7781268,-1,42,21
139,2023-12-18T06:35:00.0,1,-1,-1,1.3612080000000002,-1,20,54
140,2023-12-18T06:35:00.0,1,-1,-1,1.1708951600000002,-1,11,17
141,2023-12-18T06:35:00.0,1,-1,-1,2.2901154999999997,-1,20,58
142,2023-12-18T06:35:00.0,1,-1,-1,1.8160800600000002,-1,3,32
143,2023-12-18T06:35:00.0,1,-1,-1,2.3450712199999995,-1,57,42
144,2023-12-18T06:35:00.0,1,-1,-1,3.1681823799999997,-1,21,47
145,2023-12-18T06:35:00.0,1,-1,-1,1.15165352,-1,16,1
146,2023-12-18T06:35:00.0,1,-1,-1,2.7560041599999994,-1,23,9
147,2023-12-18T06:35:00.0,1,-1,-1,2.6331101599999993,-1,15,47
148,2023-12-18T06:35:00.0,1,-1,-1,2.4134377799999998,-1,20,53
149,2023-12-18T06:36:00.0,1,-1,-1,3.3843958400000003,-1,7,14
150,2023-12-18T06:36:00.0,1,-1,-1,3.36599958,-1,6,60
151,2023-12-18T06:36:00.0,1,-1,-1,2.0917943400000003,-1,35,14
152,2023-12-18T06:36:00.0,1,-1,-1,1.60053482,-1,37,1
153,2023-12-18T06:36:00.0,1,-1,-1,2.8735248799999997,-1,23,47
154,2023-12-18T06:36:00.0,1,-1,-1,3.01928284,-1,33,46
155,2023-12-18T06:36:00.0,1,-1,-1,2.9963793200000004,-1,37,17
156,2023-12-18T06:36:00.0,1,-1,-1,2.39175632,-1,9,3
157,2023-12-18T06:36:00.0,1,-1,-1,1.8550905199999999,-1,21,4
158,2023-12-18T06:36:00.0,1,-1,-1,3.9044412800000012,-1,45,60
159,2023-12-18T06:36:00.0,2,-1,-1,1.3642412200000003,-1,45,1
160,2023-12-18T06:36:00.0,1,-1,-1,1.70665538,-1,23,51
161,2023-12-18T06:36:00.0,1,-1,-1,2.39877908,-1,53,22
162,2023-12-18T06:36:00.0,1,-1,-1,1.1829669800000002,-1,1,16
163,2023-12-18T06:36:00.0,1,-1,-1,2.7507822400000004,-1,3,36
164,2023-12-18T06:36:00.0,1,-1,-1,2.58675788,-1,12,3
165,2023-12-18T06:36:00.0,1,-1,-1,3.1405144599999995,-1,64,35
166,2023-12-18T06:36:00.0,1,-1,-1,1.90714202,-1,35,51
167,2023-12-18T06:36:00.0,1,-1,-1,1.6208764000000002,-1,1,17
168,2023-12-18T06:36:00.0,1,-1,-1,2.8840908400000003,-1,48,40
169,2023-12-18T06:36:00.0,1,-1,-1,3.6583858199999995,-1,62,46
170,2023-12-18T06:36:00.0,1,-1,-1,1.1293098600000002,-1,44,1
171,2023-12-18T06:36:00.0,1,-1,-1,1.6208764000000002,-1,1,17
172,2023-12-18T06:36:00.0,1,-1,-1,2.96186064,-1,14,47
173,2023-12-18T06:36:00.0,1,-1,-1,3.09498176,-1,26,12
174,2023-12-18T06:37:00.0,1,-1,-1,3.30087522,-1,32,50
175,2023-12-18T06:37:00.0,1,-1,-1,2.38375918,-1,47,25
176,2023-12-18T06:37:00.0,1,-1,-1,3.0826356,-1,13,53
177,2023-12-18T06:37:00.0,1,-1,-1,2.6331101599999993,-1,15,47
178,2023-12-18T06:37:00.0,1,-1,-1,3.5658825000000007,-1,3,60
179,2023-12-18T06:37:00.0,1,-1,-1,3.4400756799999996,-1,60,46
180,2023-12-18T06:37:00.0,1,-1,-1,1.37618318,-1,34,19
181,2023-12-18T06:37:00.0,1,-1,-1,3.5845823400000008,-1,37,65
182,2023-12-18T06:37:00.0,1,-1,-1,2.08557396,-1,36,21
183,2023-12-18T06:37:00.0,1,-1,-1,1.15150216,-1,23,24
184,2023-12-18T06:37:00.0,1,-1,-1,1.2510076,-1,53,23
185,2023-12-18T06:37:00.0,1,-1,-1,3.7921674199999993,-1,60,57
186,2023-12-18T06:37:00.0,1,-1,-1,3.27175648,-1,54,48
187,2023-12-18T06:37:00.0,1,-1,-1,2.9382373,-1,50,6
188,2023-12-18T06:37:00.0,1,-1,-1,2.1332902000000002,-1,51,24
189,2023-12-18T06:37:00.0,1,-1,-1,1.25592508,-1,38,34
190,2023-12-18T06:37:00.0,1,-1,-1,2.2143520800000003,-1,17,40
191,2023-12-18T06:37:00.0,1,-1,-1,1.8776637999999999,-1,37,26
192,2023-12-18T06:37:00.0,1,-1,-1,3.7943268800000007,-1,3,62
193,2023-12-18T06:37:00.0,1,-1,-1,4.80387486,-1,58,10
194,2023-12-18T06:37:00.0,1,-1,-1,2.3341733000000002,-1,6,23
195,2023-12-18T06:38:00.0,1,-1,-1,3.5219949800000006,-1,12,34
196,2023-12-18T06:38:00.0,1,-1,-1,2.0773257,-1,64,30
197,2023-12-18T06:38:00.0,1,-1,-1,3.2715406199999997,-1,20,49
198,2023-12-18T06:38:00.0,1,-1,-1,3.5658825000000007,-1,3,60
199,2023-12-18T06:38:00.0,1,-1,-1,2.33886374,-1,25,53
200,2023-12-18T06:38:00.0,1,-1,-1,3.9353333399999997,-1,63,65
201,2023-12-18T06:38:00.0,1,-1,-1,3.9192143600000016,-1,9,64
202,2023-12-18T06:38:00.0,1,-1,-1,2.47945396,-1,21,59
203,2023-12-18T06:38:00.0,1,-1,-1,1.60099664,-1,3,19
204,2023-12-18T06:38:00.0,1,-1,-1,2.1993897999999996,-1,42,53
205,2023-12-18T06:38:00.0,1,-1,-1,2.90954598,-1,63,3
206,2023-12-18T06:38:00.0,1,-1,-1,1.7538298199999998,-1,49,12
207,2023-12-18T06:38:00.0,1,-1,-1,1.99175312,-1,21,14
208,2023-12-18T06:38:00.0,1,-1,-1,2.6665383599999997,-1,52,30
209,2023-12-18T06:38:00.0,1,-1,-1,2.1368970399999996,-1,33,4
210,2023-12-18T06:38:00.0,1,-1,-1,2.34196146,-1,45,51
211,2023-12-18T06:38:00.0,1,-1,-1,2.25746904,-1,7,20
212,2023-12-18T06:38:00.0,1,-1,-1,3.25756132,-1,42,48
213,2023-12-18T06:38:00.0,1,-1,-1,1.41312792,-1,64,15
214,2023-12-18T06:38:00.0,1,-1,-1,0.9145489400000001,-1,54,11
215,2023-12-18T06:38:00.0,1,-1,-1,3.0003895,-1,34,58
216,2023-12-18T06:38:00.0,1,-1,-1,3.20776044,-1,43,30
217,2023-12-18T06:39:00.0,1,-1,-1,2.5602827799999996,-1,59,19
218,2023-12-18T06:39:00.0,1,-1,-1,0.9332083600000002,-1,46,1
219,2023-12-18T06:39:00.0,1,-1,-1,3.8558168800000003,-1,58,57
220,2023-12-18T06:39:00.0,1,-1,-1,1.3773648199999995,-1,39,62
221,2023-12-18T06:39:00.0,2,-1,-1,1.0413249800000002,-1,11,53
222,2023-12-18T06:39:00.0,1,-1,-1,1.7036230199999998,-1,12,18
223,2023-12-18T06:39:00.0,1,-1,-1,5.1042204,-1,27,49
224,2023-12-18T06:39:00.0,1,-1,-1,1.40876944,-1,39,4
225,2023-12-18T06:39:00.0,1,-1,-1,1.86770586,-1,4,11
226,2023-12-18T06:39:00.0,1,-1,-1,4.3475537,-1,51,48
227,2023-12-18T06:39:00.0,1,-1,-1,3.01647924,-1,18,13
228,2023-12-18T06:39:00.0,1,-1,-1,1.2660128800000001,-1,30,39
229,2023-12-18T06:39:00.0,1,-1,-1,2.8839197,-1,7,33
230,2023-12-18T06:39:00.0,2,-1,-1,1.9769207000000002,-1,31,19
231,2023-12-18T06:39:00.0,2,-1,-1,2.2841531200000005,-1,54,15
232,2023-12-18T06:39:00.0,1,-1,-1,1.31766792,-1,16,55
233,2023-12-18T06:39:00.0,1,-1,-1,2.92891232,-1,10,22
234,2023-12-18T06:39:00.0,1,-1,-1,1.6208764000000002,-1,1,17
235,2023-12-18T06:39:00.0,1,-1,-1,5.5387569,-1,62,49
236,2023-12-18T06:39:00.0,1,-1,-1,3.7945702599999995,-1,63,53
237,2023-12-18T06:39:00.0,1,-1,-1,1.79314988,-1,33,23
238,2023-12-18T06:39:00.0,1,-1,-1,2.9852715599999997,-1,28,23
239,2023-12-18T06:39:00.0,2,-1,-1,1.334333,-1,54,35
240,2023-12-18T06:39:00.0,1,-1,-1,1.5919933000000002,-1,20,9
241,2023-12-18T06:40:00.0,1,-1,-1,2.9683097800000002,-1,9,36
242,2023-12-18T06:40:00.0,1,-1,-1,2.02259186,-1,34,65
243,2023-12-18T06:40:00.0,1,-1,-1,0.8768387999999999,-1,3,16
244,2023-12-18T06:40:00.0,1,-1,-1,1.4920939800000004,-1,44,22
245,2023-12-18T06:40:00.0,1,-1,-1,3.13457014,-1,57,63
246,2023-12-18T06:40:00.0,1,-1,-1,3.7828261000000003,-1,53,37
247,2023-12-18T06:40:00.0,1,-1,-1,2.1648608,-1,23,56
248,2023-12-18T06:40:00.0,1,-1,-1,4.043719139999999,-1,52,48
249,2023-12-18T06:40:00.0,1,-1,-1,3.8671671600000006,-1,51,38
250,2023-12-18T06:40:00.0,1,-1,-1,1.7204781599999999,-1,56,24
251,2023-12-18T06:40:00.0,1,-1,-1,3.1726784599999993,-1,47,21
252,2023-12-18T06:40:00.0,1,-1,-1,1.58855502,-1,17,1
253,2023-12-18T06:40:00.0,1,-1,-1,1.3566156,-1,31,26
254,2023-12-18T06:40:00.0,1,-1,-1,3.5798747000000004,-1,64,46
255,2023-12-18T06:40:00.0,1,-1,-1,2.24767536,-1,34,63
256,2023-12-18T06:40:00.0,1,-1,-1,1.8688496600000002,-1,5,15
257,2023-12-18T06:40:00.0,1,-1,-1,1.40685766,-1,4,39
258,2023-12-18T06:40:00.0,1,-1,-1,1.19842892,-1,8,50
259,2023-12-18T06:40:00.0,1,-1,-1,2.80741668,-1,61,19
260,2023-12-18T06:40:00.0,1,-1,-1,2.03210174,-1,26,51
261,2023-12-18T06:40:00.0,2,-1,-1,4.949217440000001,-1,29,7
262,2023-12-18T06:41:00.0,2,-1,-1,3.0118705,-1,44,63
263,2023-12-18T06:41:00.0,1,-1,-1,3.17790124,-1,10,32
264,2023-12-18T06:41:00.0,1,-1,-1,2.35087364,-1,6,31
265,2023-12-18T06:41:00.0,2,-1,-1,1.25851024,-1,50,57
266,2023-12-18T06:41:00.0,1,-1,-1,1.15087178,-1,32,21
267,2023-12-18T06:41:00.0,1,-1,-1,2.16944976,-1,47,17
268,2023-12-18T06:41:00.0,1,-1,-1,4.17439786,-1,59,52
269,2023-12-18T06:41:00.0,1,-1,-1,2.9006165999999998,-1,45,38
270,2023-12-18T06:41:00.0,1,-1,-1,1.1745828400000002,-1,20,6
271,2023-12-18T06:41:00.0,1,-1,-1,1.72025112,-1,30,28
272,2023-12-18T06:41:00.0,1,-1,-1,1.41531834,-1,57,54
273,2023-12-18T06:41:00.0,1,-1,-1,2.0689948800000004,-1,3,46
274,2023-12-18T06:41:00.0,1,-1,-1,3.0116641000000004,-1,42,10
275,2023-12-18T06:41:00.0,1,-1,-1,1.8644421599999998,-1,34,56
276,2023-12-18T06:41:00.0,1,-1,-1,1.5315998000000002,-1,20,3
277,2023-12-18T06:41:00.0,1,-1,-1,3.82954646,-1,29,5
278,2023-12-18T06:41:00.0,1,-1,-1,1.17991484,-1,20,31
279,2023-12-18T06:41:00.0,2,-1,-1,1.8729320799999998,-1,33,28
280,2023-12-18T06:41:00.0,1,-1,-1,1.62599512,-1,38,35
281,2023-12-18T06:41:00.0,1,-1,-1,3.38190356,-1,61,43
282,2023-12-18T06:41:00.0,1,-1,-1,2.05240118,-1,24,36
283,2023-12-18T06:41:00.0,1,-1,-1,5.37266424,-1,12,63
284,2023-12-18T06:41:00.0,1,-1,-1,3.36599958,-1,6,60
285,2023-12-18T06:41:00.0,1,-1,-1,1.4475038399999998,-1,23,65
286,2023-12-18T06:41:00.0,1,-1,-1,2.7054740000000006,-1,54,36
287,2023-12-18T06:41:00.0,2,-1,-1,1.37836672,-1,2,32
288,2023-12-18T06:41:00.0,1,-1,-1,1.20020396,-1,3,4
289,2023-12-18T06:41:00.0,1,-1,-1,3.38190356,-1,61,43
290,2023-12-18T06:41:00.0,1,-1,-1,1.6208764000000002,-1,1,17
291,2023-12-18T06:42:00.0,1,-1,-1,0.9145489400000001,-1,54,11
292,2023-12-18T06:42:00.0,1,-1,-1,0.8287390000000001,-1,1,6
293,2023-12-18T06:42:00.0,1,-1,-1,2.47537326,-1,17,31
294,2023-12-18T06:42:00.0,1,-1,-1,1.44560668,-1,8,1
295,2023-12-18T06:42:00.0,1,-1,-1,3.0118705,-1,44,63
296,2023-12-18T06:42:00.0,1,-1,-1,2.7346331600000005,-1,9,10
297,2023-12-18T06:42:00.0,1,-1,-1,1.9839881799999997,-1,39,40
298,2023-12-18T06:42:00.0,1,-1,-1,4.14268966,-1,55,64
299,2023-12-18T06:42:00.0,1,-1,-1,4.6806962,-1,53,62
300,2023-12-18T06:42:00.0,1,-1,-1,3.0958486399999994,-1,14,17
301,2023-12-18T06:42:00.0,1,-1,-1,1.9483730000000001,-1,22,17
302,2023-12-18T06:42:00.0,1,-1,-1,1.1293098600000002,-1,44,1
303,2023-12-18T06:42:00.0,1,-1,-1,2.32676956,-1,15,41
304,2023-12-18T06:42:00.0,1,-1,-1,1.4651630799999997,-1,35,40
305,2023-12-18T06:42:00.0,1,-1,-1,1.11569004,-1,51,57
306,2023-12-18T06:42:00.0,1,-1,-1,2.0384717599999997,-1,31,16
307,2023-12-18T06:42:00.0,1,-1,-1,3.2589545199999996,-1,28,42
308,2023-12-18T06:42:00.0,1,-1,-1,1.9182841800000001,-1,1,11
309,2023-12-18T06:42:00.0,1,-1,-1,1.7314345599999998,-1,27,30
310,2023-12-18T06:42:00.0,1,-1,-1,3.6557714199999993,-1,27,8
311,2023-12-18T06:42:00.0,1,-1,-1,1.74945586,-1,45,19
312,2023-12-18T06:42:00.0,1,-1,-1,1.9837946799999997,-1,25,28
313,2023-12-18T06:42:00.0,1,-1,-1,1.06318876,-1,35,30
314,2023-12-18T06:42:00.0,1,-1,-1,5.1904766800000015,-1,64,50
315,2023-12-18T06:42:00.0,1,-1,-1,2.87448894,-1,9,14
316,2023-12-18T06:42:00.0,1,-1,-1,2.924902999999999,-1,28,5
317,2023-12-18T06:43:00.0,1,-1,-1,1.9606967999999998,-1,29,15
318,2023-12-18T06:43:00.0,1,-1,-1,1.1009057800000002,-1,5,26
319,2023-12-18T06:43:00.0,1,-1,-1,1.30377892,-1,1,15
320,2023-12-18T06:43:00.0,1,-1,-1,1.6922985400000001,-1,21,65
321,2023-12-18T06:43:00.0,2,-1,-1,2.3780066400000006,-1,51,9
322,2023-12-18T06:43:00.0,1,-1,-1,1.3642412200000003,-1,45,1
323,2023-12-18T06:43:00.0,1,-1,-1,1.1708951600000002,-1,11,17
324,2023-12-18T06:43:00.0,1,-1,-1,1.8275257999999999,-1,4,21
325,2023-12-18T06:43:00.0,1,-1,-1,1.1829669800000002,-1,1,16
326,2023-12-18T06:43:00.0,1,-1,-1,2.1368970399999996,-1,33,4
327,2023-12-18T06:43:00.0,1,-1,-1,4.11122656,-1,56,48
328,2023-12-18T06:43:00.0,2,-1,-1,2.35859816,-1,46,49
329,2023-12-18T06:43:00.0,1,-1,-1,2.71946018,-1,9,18
330,2023-12-18T06:43:00.0,1,-1,-1,1.8160800600000002,-1,3,32
331,2023-12-18T06:43:00.0,1,-1,-1,3.4115193799999997,-1,53,38
332,2023-12-18T06:43:00.0,1,-1,-1,2.21680652,-1,29,31
333,2023-12-18T06:43:00.0,1,-1,-1,3.68110358,-1,13,50
334,2023-12-18T06:43:00.0,1,-1,-1,2.9048813399999998,-1,65,1
335,2023-12-18T06:43:00.0,1,-1,-1,2.18780818,-1,52,1
336,2023-12-18T06:43:00.0,1,-1,-1,2.18780818,-1,52,1
337,2023-12-18T06:43:00.0,1,-1,-1,1.1745828400000002,-1,20,6
338,2023-12-18T06:43:00.0,1,-1,-1,1.45456444,-1,25,16
339,2023-12-18T06:43:00.0,1,-1,-1,2.01748174,-1,21,51
340,2023-12-18T06:43:00.0,2,-1,-1,1.5848062799999998,-1,13,30
341,2023-12-18T06:43:00.0,1,-1,-1,2.565251,-1,20,52
342,2023-12-18T06:44:00.0,1,-1,-1,0.9332083600000002,-1,46,1
343,2023-12-18T06:44:00.0,1,-1,-1,3.05148124,-1,23,61
344,2023-12-18T06:44:00.0,1,-1,-1,1.8160800600000002,-1,3,32
345,2023-12-18T06:44:00.0,1,-1,-1,4.521719180000001,-1,62,7
346,2023-12-18T06:44:00.0,3,-1,-1,2.8579649,-1,55,39
347,2023-12-18T06:44:00.0,1,-1,-1,2.1972845199999997,-1,32,19
348,2023-12-18T06:44:00.0,1,-1,-1,1.20020396,-1,3,4
349,2023-12-18T06:44:00.0,1,-1,-1,3.5219949800000006,-1,12,34
350,2023-12-18T06:44:00.0,3,-1,-1,2.08910254,-1,24,52
351,2023-12-18T06:44:00.0,1,-1,-1,1.86770586,-1,4,11
